Team,Elo Rating for Bonus RPs
frc9099,-431.40991320226715
frc5149,333.98049161321626
frc6648,-2038.1582877595888
frc7030,-431.0113357445849
frc7031,-1220.5441424986618
frc6181,3529.172874787259
frc8222,2377.619464861886
frc8713,-430.8274594231338
frc9075,4677.245532254025
frc3777,1066.4842772119916
frc8243,1752.5305299511463
frc8037,334.8448549378295
frc2632,-430.4260786051372
frc8718,335.0941271414437
frc9194,-2037.8678146945265
frc1308,-1219.8075298785243
frc291,-1219.73270658518
frc2010,-1219.657755522507
frc7885,-429.66126071426424
frc6916,-2862.7217739806424
frc8140,1752.5296101491824
frc8145,335.35660440908396
frc4688,8307.019471583524
frc2634,5914.752411488182
frc3996,5910.727435377697
frc5439,335.4165134395347
frc7605,335.47658886477495
frc4955,335.536981020492
frc9102,335.597688788946
frc5910,335.65871104867057
frc6929,1069.5213927355387
frc5553,2823.048756279524
frc9076,2350.024202172355
frc5618,4078.2360796352273
frc8152,-1219.3222344505602
frc8067,-2036.7743108316647
frc8132,-2036.7209648401276
frc6907,-1219.008855964823
frc4594,-1218.9342264595932
frc9220,-1218.8594678678476
frc2626,-2862.0638884819496
frc3986,-2035.8886413237933
frc4952,-2035.8364283213787
frc4947,-3710.666006473224
frc3386,-2035.7836662110426
frc3544,-2861.307773562558
frc6622,-2861.2381192269336
frc6869,-2861.16836273677
frc3985,-2035.4628731471423
frc3975,-1218.3061313979483
frc5443,-1218.231586355883
frc4957,-4524.012331162159
frc9234,-2860.8891274893444
frc8790,-2860.819505227524
frc296,-2860.749780999151
frc6872,-4523.938812206366
frc9268,-2860.679388769604
frc6540,-2860.6094609031325
frc7700,-4523.866474466626
frc8585,-4523.796764853444
frc7471,-3708.9256825341126
frc5440,-3708.872347386058
frc3532,-4523.343531140675
frc1466,4838.87896213659
frc4576,1753.2238471737853
frc4462,1753.2052085108285
frc8214,1753.187876613529
frc7072,4001.577473810834
frc6517,1072.5601813003088
frc4306,-427.051611549837
frc4630,1753.520165909408
frc2856,336.5046978270949
frc5744,-1217.8842768269565
frc3821,-426.53372941361124
frc3966,-426.47952787641754
frc5005,336.95012410924113
frc9152,4114.40004757002
frc6302,-2034.2685173161362
frc7516,-1217.130328912934
frc8512,1072.1037248070609
frc7750,-1217.056774654021
frc8325,-425.82979806492625
frc6682,-2860.191503821874
frc5903,2962.89517192877
frc4174,4126.195528444321
frc5019,2962.7042998793145
frc8782,2382.664655047743
frc4054,1754.7134105620707
frc2977,1754.694857736
frc9149,-425.77585674037675
frc3090,-2860.121785262778
frc7760,1073.3736881008797
frc9056,338.2353424287822
frc7795,-425.3793335339861
frc6016,338.48414772258553
frc6429,4719.540248217104
frc7536,-424.98745649435614
frc5665,6382.036847452268
frc5883,4708.7363586981855
frc8042,-3708.3960982795206
frc8054,-2033.56876819662
frc8561,-3708.341703477121
frc6948,-5299.4465640166545
frc8166,-2033.5184941357595
frc8828,-3708.286689096985
frc9021,-2033.4681312191997
frc9142,-2033.4181526393916
frc9221,-5299.236378973532
frc7682,-3708.230120047577
frc6988,-5299.025787371946
frc6064,-3708.1761129205925
frc6874,-5298.814752913228
frc8557,-5298.604738163195
frc9041,-3708.1214900641285
frc9043,-5298.39281901689
frc4972,-3708.0671200093557
frc9028,-3708.0130023119727
frc7458,-2033.365720817117
frc8762,-5298.179001486466
frc8881,-5297.967640703438
frc8220,-5297.75583378715
frc8153,-5297.543581510201
frc9160,-5297.330884711709
frc9083,-3707.955180417394
frc7840,-4521.617401727726
frc8056,-3707.80568256354
frc4191,-5296.940937970886
frc7298,-5296.727898743567
frc9187,-5296.51440983798
frc9155,-5296.3004725611245
frc9070,-3707.7494172096194
frc9020,-3707.694680914272
frc7575,-5296.083265096214
frc8799,-5295.868433575434
frc9201,-5295.653157741219
frc2966,-2033.3136727640263
frc2906,1073.9274242340255
frc8772,2963.1797519603433
frc8624,1074.0017298830394
frc3843,1074.0758513541336
frc547,1756.1648785302516
frc8773,340.1084522606018
frc4990,1756.1511488056403
frc4973,340.17104809370534
frc7709,340.2255532532407
frc9126,1075.9965996725525
frc8805,-423.89071184011385
frc2344,1756.4853764113072
frc3017,1076.6527907403856
frc8570,1076.7215301651095
frc5123,334.72327422054985
frc335,341.679558814578
frc1601,-1214.8549071058458
frc354,-2033.0305729115478
frc7272,-422.9830986682058
frc9052,1077.2477253964216
frc9030,1606.7911556646563
frc6590,-423.0233189124586
frc4012,-422.9733442863968
frc8346,-422.9231071029635
frc743,-2032.9483932376975
frc5421,-2857.444346454016
frc9295,-1213.415054143051
frc6880,-1213.346153920956
frc7036,-422.6162532883779
frc640,-2032.3495986218436
frc3760,-2032.30012800086
frc3004,-3707.239060487977
frc7668,-2856.8927529534676
frc5806,-2856.82588414147
frc426,-2856.7588876443297
frc7730,-3706.6974390766304
frc2895,-4519.321294584967
frc8191,2386.4673990559018
frc8086,342.9387693773256
frc3163,1078.0400049493603
frc3507,343.3990577478429
frc8752,343.4482974078909
frc8064,-1212.7550912179897
frc7744,-2031.748363562276
frc9244,2358.246369916511
frc8136,-2856.398965948136
frc4991,5304.997794536737
frc117,2964.439649239398
frc8705,4128.349068578027
frc9004,343.48541651148605
frc7274,1078.762300053212
frc9022,2937.759673328626
frc3954,1078.825506331171
frc2656,4680.119295041988
frc4050,344.3941314352307
frc7570,-420.71771929467695
frc9139,1757.7977925849207
frc8861,344.6468235881426
