Team Number,Event 1,Event 2,Event 3,Event 4,Event 5,Event 6,Event 7
9139,2024paca
9140,2024txbel,2024txdal
9142,2024tuis
9143,2024casf,2024cafr
9144,2024ausc
9146,2024ausc
9147,2024ausc
9148,2024miliv,2024mimcc
9149,2024wila
9150,2024ncwak,2024ncash
9151,2024nvlv
9152,2024tnkn,2024alhu
9153,2024mslr,2024lake
9155,2024tuis
9156,2024txfor,2024txdal
9157,2024mnmi
9159,2024tuis2
9160,2024tuis3
9162,2024brbr
9163,2024brbr
9164,2024brbr
9165,2024brbr
9166,2024brbr
9168,2024brbr
9169,2024brbr
9172,2024cave
9174,2024tuis2
9175,2024brbr
9176,2024mitvc,2024mimtp
9178,2024brbr
9180,2024bcvi
9181,2024txsan,2024txhou
9182,2024mimil,2024mibro
9183,2024mibkn,2024miann
9185,2024tuis3
9188,2024miesc,2024milsu
9189,2024ausc
9190,2024ausc
9193,2024cthar,2024ctwat
9194,2024ohcl
9195,2024brbr
9196,2024brbr
9198,2024ncpem,2024ncmec
9199,2024brbr
9200,2024brbr
9201,2024flwp
9202,2024cabe
9203,2024mibat,2024milan
9204,2024mimil,2024miann
9205,2024milsu,2024miwmi
9206,2024miwmi,2024miken
9207,2024mike2
9208,2024miber,2024mimus
9209,2024mibkn,2024miann
9210,2024mibkn,2024miann
9211,2024mibel
9212,2024miann,2024mimcc
9213,2024mxmo
9215,2024mibat
9218,2024brbr
9219,2024brbr
9220,2024nyli2
9223,2024mimus,2024miwmi
9225,2024milac,2024mimus
9226,2024mibro,2024miliv
9227,2024milac,2024mimid
9228,2024miber,2024misjo
9231,2024tuis,2024tuhc
9232,2024tuis,2024tuis3
9233,2024nyny
9234,2024qcmo
9235,2024vapor,2024vafal
9237,2024mike2,2024milan
9238,2024mibat,2024milan
9239,2024mibat,2024misjo
9240,2024lake
9241,2024miann,2024milan
9242,2024miket,2024mitr2
9243,2024idbo
9244,2024oktu
9245,2024miket,2024mimid
9247,2024tuis,2024tuhc
9248,2024mimus,2024miwmi
9249,2024miesc,2024milsu
9251,2024mike2
9252,2024mitry,2024mitr2
9255,2024mibro,2024midtr
9259,2024ncwak,2024ncwa2
9260,2024gacar,2024gaalb
9261,2024brbr
9262,2024onsca,2024ontor
9263,2024onsca,2024onham
9264,2024tuis
9265,2024tuis2
9269,2024iacf
9271,2024caoc
9272,2024bcvi
9277,2024bcvi
9280,2024mxmo,2024mxpu
9281,2024tuhc,2024tuis3
9282,2024mxmo,2024mxpu
9284,2024bcvi,2024casf
9286,2024mabri,2024rikin
9287,2024nvlv
9289,2024txkat,2024txcle
9292,2024bcvi
9295,2024nyny
9297,2024ncash,2024ncwa2
9298,2024ncash,2024ncmec
9300,2024flta,2024flor
9301,2024caoc
9302,2024brbr
9303,2024isde1
9304,2024isde1
9305,2024brbr
9307,2024txkat,2024txhou
9309,2024mslr,2024lake
9311,2024txwac,2024txsan
9312,2024mibkn,2024mimcc
9313,2024flwp,2024flta,2024alhu
9314,2024idbo
9315,2024scand,2024sccha
9316,2024mokc
9400,2024cave,2024cafr,2024nvlv
9401,2024mosl,2024okok
9402,2024flwp,2024flor
9403,2024vabla,2024vafal
9404,2024flwp,2024flta
9405,2024lake
9406,2024qcmo,2024ilch
9407,2024txpla,2024txfor
9408,2024caph,2024cala
9409,2024tuis2,2024tuis3
9410,2024oktu,2024mokc
9411,2024ausc
9414,2024arli
9415,2024paca
9416,2024paphi,2024paben
9418,2024txbel,2024txdal
9419,2024txsan,2024txcle
9421,2024cave
9422,2024tuis2
9423,2024utwv
9424,2024njfla,2024njall
9425,2024wimi
9426,2024cada,2024nvlv
9427,2024ausc
9428,2024mose,2024mosl
9429,2024arli
9430,2024orore,2024orwil
9431,2024inmis,2024inpla
9432,2024azva,2024azgl
9433,2024ausc
9434,2024tuhc
9435,2024mslr,2024lake
9436,2024tuhc
9437,2024nyny
9438,2024orore,2024wayak,2024idbo
9439,2024njfla,2024njwas
9440,2024tuis,2024tuis3
9441,2024tuis3
9442,2024waahs,2024wasam
9443,2024nhgrs,2024marea
9444,2024txsan
9445,2024ksla
9446,2024waahs,2024wabon
9447,2024tuhc
9448,2024txkat,2024txbel
9449,2024bcvi
9450,2024wasno,2024wasam
9451,2024tuis2,2024tuis3
9452,2024cave,2024casd
9453,2024incol,2024ineva
9454,2024tuis2
9455,2024mimil,2024mitr2
9456,2024lake
9457,2024txama
9458,2024brbr
9459,2024brbr
9460,2024brbr
9461,2024brbr
9462,2024oktu,2024okok
9464,2024tuhc
9465,2024bcvi
9467,2024tuis3
9468,2024tuis2,2024tuhc
9469,2024tuhc
9470,2024casj,2024cabe
9471,2024caav
9472,2024oktu,2024okok
9473,2024tuis3,2024lake
9474,2024ndgf
9475,2024paca
9476,2024alhu
9477,2024gadal,2024gagwi
9478,2024txkat,2024txhou
9479,2024tuis2
9480,2024gadal,2024gagwi
9481,2024brbr,2024flta
9482,2024brbr
9483,2024tuis2,2024tuis3
9484,2024brbr,2024nytr
9485,2024brbr
9486,2024brbr
9487,2024brbr
9489,2024flta
9490,2024tuhc
9491,2024incol,2024ineva
9492,2024txfor,2024txama
9493,2024flta
9494,2024hiho
9495,2024iacf,2024okok
9496,2024vabla,2024ncash,2024ncmec
9497,2024tuis2
9498,2024hiho
9499,2024mxto
9500,2024gadal,2024gacar
9501,2024azva
9502,2024tuhc
9503,2024mslr
9504,2024casj
9505,2024caph,2024caoc
9506,2024txbel,2024txdal
9508,2024iacf
9509,2024nyny
9510,2024lake
9512,2024txkat,2024txhou
9513,2024mxto
9514,2024txkat,2024txcle
9515,2024txkat,2024txhou
9516,2024txhou,2024txcle
9517,2024txkat,2024txhou
9518,2024mxmo
9519,2024tuis,2024cabe
9520,2024caph,2024caoc
9521,2024txkat,2024txhou
9522,2024gagwi,2024gacar
9523,2024tuhc,2024tuis3
9524,2024txbel,2024txsan
9525,2024onbar,2024onwat
9527,2024onsca,2024onwin
9528,2024mitry,2024mimcc
9529,2024tuis2
9530,2024inmis,2024inpla
9532,2024mndu
9533,2024txwac,2024txpla
9534,2024nvlv
9535,2024wimi,2024mnmi2
9538,2024caph
9539,2024nvlv
9541,2024mitvc,2024mimtp
9542,2024mibat,2024miken
9543,2024iacf
9545,2024tuis3,2024cabe
9546,2024camb
9547,2024tuis,2024tuis2
9548,2024miesc,2024milsu
9549,2024misjo,2024miken
9550,2024bcvi
9551,2024ksla,2024okok
9552,2024code
9553,2024onosh,2024onnob
9554,2024inmis,2024ineva
9555,2024tuis3
9557,2024mxto
9558,2024mitry,2024mimcc
9559,2024ncwak,2024ncmec
9560,2024tuis3
9561,2024scand,2024gagwi
9562,2024onsca,2024onwat
9563,2024txhou,2024txcle
9564,2024cala
9565,2024tuhc
9566,2024miber,2024miken
9567,2024orore,2024orwil
9568,2024milac,2024mitvc
9569,2024onsca,2024onosh
9570,2024iacf
9571,2024scand,2024sccha
9572,2024mike2,2024miliv
9573,2024casd
9574,2024ausc
9575,2024ontor,2024onham
9576,2024ndgf,2024wila
9577,2024txwac,2024txsan
9578,2024wila
9579,2024iacf
9580,2024onnew,2024onbar
9581,2024waahs,2024wabon
9582,2024gadal,2024gacar
9583,2024tuhc,2024tuis3
9584,2024casf
9585,2024ilch
9586,2024code
9587,2024ausc
9588,2024tuhc
9589,2024onosh,2024onnob
9590,2024alhu
9591,2024tuhc
9592,2024onnob,2024onham
9593,2024mxmo,2024nvlv
9594,2024mimtp
9595,2024tuhc
9596,2024hiho
9597,2024ohmv
9598,2024caoc
9599,2024ausc
9600,2024orore,2024orwil
9601,2024tuis3
9602,2024brbr
9603,2024brbr
9604,2024brbr
9605,2024ncash,2024ncmec
9607,2024ncash,2024ncmec
9608,2024arli
9610,2024tuis2
9611,2024brbr
9613,2024orore,2024wayak
9614,2024brbr
9615,2024casd
9616,2024ausc
9617,2024brbr
9618,2024midtr,2024mitry
9619,2024tuis2
9620,2024txama
9621,2024onsca,2024onosh
9622,2024ohcl
9623,2024qcmo
9624,2024qcmo,2024nytr
9625,2024tuis2,2024tuhc
9626,2024mokc
9627,2024flor
9628,2024tuhc
9629,2024hiho
9630,2024mslr
9631,2024oktu
9632,2024vapor,2024mdowi
9634,2024cafr,2024cabe
9635,2024caph,2024cave
9636,2024nyny
9638,2024mibat,2024miken
9639,2024iacf
9640,2024bcvi,2024cada
9641,2024bcvi
9642,2024nytr,2024nyny
9643,2024ohcl
9644,2024mabri,2024mawor
9645,2024hiho
9646,2024nyli2
9647,2024tuis,2024tuis3
9648,2024miket,2024mimus
9649,2024bcvi
9650,2024miket,2024milac
9651,2024midtr,2024midet
9652,2024azgl
9653,2024ohcl
9654,2024ilch
9655,2024txwac,2024txama
9656,2024mxmo
9657,2024brbr
9658,2024txwac,2024txsan
9659,2024onsca,2024onwat
9660,2024lake
9661,2024mimid,2024mimtp
9662,2024miket,2024mimid
9663,2024onwat,2024onwin
9664,2024txbel,2024txsan
9665,2024mitvc,2024mimtp
9666,2024caav
9667,2024okok
9668,2024tnkn
9669,2024ilch
9670,2024flor
9671,2024mibat,2024miken
9672,2024mibat,2024mimtp
9673,2024miket,2024mitvc
9674,2024miesc,2024milsu
9675,2024brbr
9676,2024wimi,2024wila
9678,2024onbar,2024onham
9679,2024mitry,2024mitr2
9680,2024wayak,2024orwil
9682,2024miesc,2024mimtp
9684,2024vaash
9685,2024mimil,2024mimid
9687,2024tuis,2024tuis2
9688,2024tuis
9689,2024tuis,2024tuhc
9690,2024tuhc,2024tuis3
9691,2024tuis
9692,2024tuhc,2024tuis3
9693,2024flwp
9694,2024tuis3
9695,2024tuis3
9696,2024cala
9697,2024miket,2024mitr2
9698,2024flta
9699,2024lake
9700,2024mslr
9701,2024okok
9702,2024mxpu,2024alhu
9703,2024mibat,2024milan
9704,2024azgl
9705,2024nysu
9706,2024cafr
9707,2024ncpem,2024ncwa2
9708,2024lake
9709,2024vaash,2024vagle
9710,2024ctwat,2024mawne
9711,2024flta
9712,2024mslr
9713,2024nysu
9714,2024txfor
9715,2024ausc
9716,2024flor
9717,2024mslr
9718,2024mslr
9719,2024bcvi
9720,2024flta
9721,2024miwmi,2024miken
9722,2024miesc,2024milsu
9723,2024mxpu
9724,2024ncpem,2024ncmec
9725,2024flwp
9726,2024idbo
9727,2024mimil,2024midet
9728,2024flor
9729,2024marea,2024mabos
9730,2024casd
9731,2024mimid,2024mitr2
9732,2024melew,2024nhdur
9733,2024miesc,2024mitr2
9734,2024mslr
9735,2024mimil,2024mibel
9736,2024mibro,2024mimcc
9737,2024idbo
9738,2024isde1
9739,2024isde1
9740,2024isde1
9741,2024isde1
9742,2024mimus,2024miken
9743,2024mibat,2024misjo
9744,2024mibro,2024midet
9745,2024ndgf
9747,2024mibro,2024mimcc
9748,2024mibro,2024mitr2
9749,2024mibel,2024mitr2
9750,2024nytr
9751,2024midtr,2024mitr2
9752,2024txpla,2024txfor
9753,2024milan
9754,2024mimus,2024mimtp
9755,2024miesc,2024mimtp
9756,2024mimus,2024miken
9757,2024miket,2024mitr2
9758,2024miber,2024misjo
9759,2024mibat,2024mimid
9760,2024wimi
9761,2024lake
9762,2024ncpem,2024ncmec
9763,2024mibat,2024misjo
9764,2024flta
9765,2024mibkn
9766,2024ohcl
9767,2024ohcl
9768,2024mslr
9769,2024onbar,2024onwin
9770,2024gadal,2024gacar
9771,2024miber,2024mitvc
9772,2024caoc
9773,2024miesc,2024mitvc
9775,2024mibel,2024mimcc
9776,2024mike2,2024mitr2
9777,2024azva
9778,2024flor
9779,2024flwp
