"num","team","epa_rank","total_epa","norm_epa","unitless_epa","auto_epa","teleop_epa","endgame_epa","rp_1_epa","rp_2_epa","next_event_key","next_event_name","next_event_week","record","winrate"
"640","Edison Robotics","3006","6.7","1412","1398","3.1","2.6","1","-0.15","-0.13","N/A","N/A","N/A","4-5-0","0.444"
"8623","Michigan FC","3007","6.7","1412","1398","3.2","3.5","0","-0.17","-0.06","N/A","N/A","N/A","10-14-0","0.417"
"9292","Zen Maker Robotics - Shipyards","3008","6.7","1412","1398","2.5","3.2","1","-0.1","-0.04","N/A","N/A","N/A","6-6-0","0.500"
"9416","I.Θ.W.A.","3009","6.7","1412","1398","3.3","3","0.4","-0.16","-0.03","N/A","N/A","N/A","9-25-0","0.265"
"9671","Godwin Heights Robotics","3010","6.7","1412","1398","1.9","4.4","0.4","-0.14","-0.13","N/A","N/A","N/A","5-19-0","0.208"
"1303","WYOHAZARD","3011","6.7","1412","1398","2.7","3.9","0.2","-0.01","-0.12","N/A","N/A","N/A","5-5-0","0.500"
"1446","Robo Knights","3012","6.7","1412","1398","2.4","3.8","0.5","0.08","-0.14","N/A","N/A","N/A","5-7-0","0.417"
"7273","ZooM 7273","3013","6.7","1412","1398","3.5","1.1","2","-0.08","0","N/A","N/A","N/A","2-7-0","0.222"
"752","The Chargers","3014","6.7","1412","1398","3.9","2.9","-0.1","-0.06","-0.05","N/A","N/A","N/A","9-14-0","0.391"
"9091","A.W.E.","3015","6.7","1412","1398","2.4","3.2","1.1","-0.02","0.06","N/A","N/A","N/A","6-5-0","0.545"
"4054","Phoenix Robotics","3016","6.7","1411","1398","0.5","5.1","1.1","-0.03","-0.03","N/A","N/A","N/A","1-9-0","0.100"
"9051","G-P Robotics: Symbiosis","3017","6.7","1411","1398","2.8","3.8","0.1","-0.05","0.12","N/A","N/A","N/A","11-13-0","0.458"
"9581","Bad Wolf 1","3018","6.7","1411","1398","3.4","3.3","0.1","0.11","0.03","N/A","N/A","N/A","5-7-0","0.417"
"5559","Gear Grinders","3019","6.7","1411","1398","2.4","3.6","0.7","-0.06","-0.04","N/A","N/A","N/A","7-16-1","0.313"
"4299","BCS RoboSharks","3020","6.7","1411","1397","0","5.4","1.3","-0.09","-0.12","N/A","N/A","N/A","4-5-0","0.444"
"8624","The Bots Who Say "Ni!"","3021","6.7","1411","1397","3.9","2.3","0.5","-0.12","-0.12","N/A","N/A","N/A","10-9-1","0.525"
"3740","Storm Robotics","3022","6.6","1411","1397","6.3","1.4","-1","-0.01","-0.16","N/A","N/A","N/A","2-8-0","0.200"
"9690","Defuse Robotics","3023","6.6","1411","1397","1.7","4.4","0.5","-0.13","-0.14","N/A","N/A","N/A","7-11-0","0.389"
"8421","CRUSADERS","3024","6.6","1411","1397","3.5","2.4","0.7","0.03","0.05","N/A","N/A","N/A","5-20-0","0.200"
"1307","Robosaints","3025","6.6","1411","1397","2.6","2.8","1.3","-0.35","-0.03","N/A","N/A","N/A","7-16-1","0.313"
"3328","NohoRobo","3026","6.6","1411","1397","2.3","1.9","2.4","-0.11","0.19","N/A","N/A","N/A","6-13-0","0.316"
"8870","RedCards","3027","6.6","1411","1397","4.1","2.1","0.4","0.06","-0.09","N/A","N/A","N/A","4-5-0","0.444"
"9281","FaroTech","3028","6.6","1411","1397","3.5","2.3","0.9","-0.11","-0.17","N/A","N/A","N/A","7-11-0","0.389"
"2511","Cougars","3029","6.6","1410","1397","4.4","1.3","0.9","-0.06","-0.12","N/A","N/A","N/A","1-8-0","0.111"
"5219","TeknoSquad","3030","6.6","1410","1397","3.2","2.5","0.9","-0.13","0.09","N/A","N/A","N/A","8-16-0","0.333"
"743","Technobots","3031","6.6","1410","1397","3.1","2.2","1.4","-0.03","-0.04","N/A","N/A","N/A","2-7-0","0.222"
"7737","RaptorBotics","3032","6.6","1410","1397","2.5","4.5","-0.3","-0.01","-0.19","N/A","N/A","N/A","4-6-0","0.400"
"9592","Timmins Blues","3033","6.6","1410","1397","1.6","4.4","0.6","-0.07","0.04","N/A","N/A","N/A","13-16-0","0.448"
"2265","Fe Maidens","3034","6.6","1410","1397","1.2","4.5","0.9","-0.08","-0.11","N/A","N/A","N/A","6-13-0","0.316"
"7115","Red Lion Bots","3035","6.6","1410","1397","3.6","2.7","0.3","-0.06","0.04","N/A","N/A","N/A","16-24-0","0.400"
"7744","Wild Cards","3036","6.6","1410","1397","3.9","2","0.8","-0.06","0.07","N/A","N/A","N/A","5-15-0","0.250"
"7479","Cardinals Robotics","3037","6.6","1410","1397","3.1","3.2","0.4","-0.06","-0.06","N/A","N/A","N/A","2-7-1","0.250"
"1758","Technomancers","3038","6.6","1410","1396","2.3","3.4","1","-0.03","0.11","N/A","N/A","N/A","12-20-0","0.375"
"3164","Stealth Tigers","3039","6.6","1410","1396","2.7","2.7","1.2","-0.11","-0.11","N/A","N/A","N/A","6-13-0","0.316"
"7125","Tigerbotics","3040","6.6","1410","1396","3.5","2.8","0.3","-0.07","-0.2","N/A","N/A","N/A","8-16-0","0.333"
"8842","SAR","3041","6.6","1410","1396","2.4","3.4","0.8","-0.01","-0.06","N/A","N/A","N/A","7-6-0","0.538"
"5918","Pumatrons","3042","6.6","1410","1396","1.4","5.4","-0.2","-0.06","0.03","N/A","N/A","N/A","3-9-0","0.250"
"9093","Veritas Robotics","3043","6.6","1410","1396","4.4","1.8","0.4","-0.13","-0.03","N/A","N/A","N/A","2-7-0","0.222"
"9263","ALD Lions","3044","6.6","1410","1396","2","4.7","-0.1","-0.11","-0.1","N/A","N/A","N/A","8-16-0","0.333"
"1761","STEAMpunk Tigers","3045","6.5","1410","1396","3.2","1.7","1.6","-0.05","-0.05","N/A","N/A","N/A","12-11-1","0.521"
"3336","Zimanators","3046","6.5","1410","1396","2.3","3.5","0.8","-0.05","-0.05","N/A","N/A","N/A","9-18-0","0.333"
"771","SWAT","3047","6.5","1410","1396","3","2.1","1.5","-0.11","-0.04","N/A","N/A","N/A","5-18-1","0.229"
"8863","ANATOLIAN DEAF ETERNALS ROB...","3048","6.5","1410","1396","1.7","4.3","0.6","-0.01","-0.11","N/A","N/A","N/A","3-6-0","0.333"
"9004","Milliones Mega Mechatronic ...","3049","6.5","1410","1396","2.1","2.3","2.2","0","-0.11","N/A","N/A","N/A","1-8-0","0.111"
"9525","CR-IT NileTech","3050","6.5","1410","1396","2.9","1.6","2.1","-0.06","-0.07","N/A","N/A","N/A","6-17-1","0.271"
"2900","The Mighty Penguins","3051","6.5","1409","1396","2.7","2.1","1.8","-0.08","0.18","N/A","N/A","N/A","9-15-0","0.375"
"7210","RoboJackets  7210","3052","6.5","1409","1396","3.6","2","1","-0.01","-0.09","N/A","N/A","N/A","9-15-0","0.375"
"6845","River Bots","3053","6.5","1409","1396","4.9","0.6","1.1","-0.14","-0.13","N/A","N/A","N/A","10-15-0","0.400"
"9239","Panthers robotics","3054","6.5","1409","1396","2.7","3","0.8","-0.1","-0.11","N/A","N/A","N/A","9-15-0","0.375"
"9546","Techno Leopards","3055","6.5","1409","1396","1","5.8","-0.3","0.04","-0.19","N/A","N/A","N/A","3-8-0","0.273"
"8887","West Central Area Knights 21","3056","6.5","1409","1396","2.4","2.8","1.4","-0.13","0.03","N/A","N/A","N/A","1-9-0","0.100"
"8308","GFLRobotics","3057","6.5","1409","1396","2.5","2.8","1.2","-0.01","0.06","N/A","N/A","N/A","5-4-0","0.556"
"5182","Chieftainators","3058","6.5","1409","1395","2.8","3.1","0.6","-0.02","-0.08","N/A","N/A","N/A","6-18-0","0.250"
"9150","Labyrinth Robotics","3059","6.5","1409","1395","3","2.9","0.6","-0.16","0.14","N/A","N/A","N/A","13-28-1","0.321"
"9223","Newaygo Lions","3060","6.5","1409","1395","1.6","3.7","1.2","-0.03","-0.14","N/A","N/A","N/A","9-15-0","0.375"
"7255","Mechanical Mettle","3061","6.5","1409","1395","2.2","4.3","0","-0.14","-0.13","N/A","N/A","N/A","5-7-0","0.417"
"8512","Manzano Monarchs","3062","6.5","1409","1395","3.6","2.4","0.5","0.07","-0.08","N/A","N/A","N/A","4-8-0","0.333"
"9053","Prepa Tecmilenio - Iron Hawks","3063","6.5","1409","1395","3","2.5","1","-0.11","0.07","N/A","N/A","N/A","7-5-0","0.583"
"9661","Huskie STEAM","3064","6.5","1409","1395","2.9","3.2","0.4","-0.12","-0.04","N/A","N/A","N/A","6-17-1","0.271"
"5532","The Panther Bots","3065","6.5","1408","1395","2.8","3.4","0.2","-0.1","-0.13","N/A","N/A","N/A","8-16-0","0.333"
"9471","EF Academy","3066","6.5","1408","1395","5.6","1","-0.1","-0.16","-0.11","N/A","N/A","N/A","3-8-0","0.273"
"1585","Scitobor Robotics","3067","6.5","1408","1395","1.8","4","0.6","0.06","-0.13","N/A","N/A","N/A","3-6-0","0.333"
"6044","Circuit Breakers","3068","6.5","1408","1395","2.4","3","1.1","-0.06","-0.11","N/A","N/A","N/A","4-5-0","0.444"
"9724","TBD","3069","6.5","1408","1395","3.4","2.8","0.3","-0.18","-0.12","N/A","N/A","N/A","9-15-0","0.375"
"2950","Devastators","3070","6.4","1408","1395","2","3.3","1.1","-0.07","-0.01","N/A","N/A","N/A","9-17-0","0.346"
"5235","Gears of Fortune","3071","6.4","1408","1395","1.3","3.8","1.3","-0.08","-0.04","N/A","N/A","N/A","7-17-0","0.292"
"7729","RAMs","3072","6.4","1408","1395","1.4","4.7","0.3","-0.06","-0.13","N/A","N/A","N/A","2-7-0","0.222"
"7418","Channelview TechnoFalcons","3073","6.4","1408","1395","2.3","3.3","0.9","-0.14","-0.05","N/A","N/A","N/A","11-15-1","0.426"
"1247","Blood, Sweat, and Gears","3074","6.4","1408","1394","4.4","1.3","0.8","-0.09","-0.05","N/A","N/A","N/A","10-13-1","0.438"
"8815","Barnstormers","3075","6.4","1408","1394","2.6","2.7","1.1","0.03","0.05","N/A","N/A","N/A","14-18-0","0.438"
"9422","Team Forza","3076","6.4","1407","1394","2","3.5","0.9","0.09","-0.02","N/A","N/A","N/A","3-6-0","0.333"
"5491","Hard Reset","3077","6.4","1407","1394","3.8","2.4","0.2","-0.12","-0.1","N/A","N/A","N/A","3-21-0","0.125"
"9645","POC","3078","6.4","1407","1394","1.7","3.8","0.9","0","-0.01","N/A","N/A","N/A","4-8-0","0.333"
"7228","Tigers","3079","6.4","1407","1394","3","2.9","0.5","0.05","-0.12","N/A","N/A","N/A","3-6-0","0.333"
"9646","The Marinators","3080","6.4","1407","1394","1.9","2.8","1.7","-0.06","0.02","N/A","N/A","N/A","3-7-0","0.300"
"4961","Shock and Awe-sum","3081","6.4","1407","1394","2.6","2.4","1.4","0.06","-0.02","N/A","N/A","N/A","11-15-1","0.426"
"9457","X Studio","3082","6.4","1407","1394","2.5","3.3","0.5","0.03","-0.03","N/A","N/A","N/A","4-8-0","0.333"
"5929","Raider Robotics","3083","6.4","1407","1394","2.6","2.6","1.2","-0.13","0.03","N/A","N/A","N/A","1-7-1","0.167"
"9076","Villaciraptors","3084","6.4","1407","1394","2.2","3.3","0.9","-0.05","-0.15","N/A","N/A","N/A","6-13-1","0.325"
"6764","Flash Drives","3085","6.4","1407","1394","2.7","3.1","0.5","-0.04","-0.11","N/A","N/A","N/A","6-12-1","0.342"
"9601","BageTech","3086","6.4","1407","1394","3.9","1.4","1.1","-0.11","0.07","N/A","N/A","N/A","6-3-0","0.667"
"4701","Warriors (Team W.I.R.E.)","3087","6.3","1407","1394","2.5","3","0.9","-0.18","-0.12","N/A","N/A","N/A","17-28-0","0.378"
"6882","Fahrenheit Robotics","3088","6.3","1407","1394","3","2.7","0.7","-0.12","0.03","N/A","N/A","N/A","4-19-1","0.188"
"7521","ULTIMATE Robotics","3089","6.3","1407","1394","2.3","3.4","0.6","0.04","0","N/A","N/A","N/A","8-18-1","0.315"
"3020","SMbld","3090","6.3","1406","1393","1.8","2.9","1.6","-0.03","-0.05","N/A","N/A","N/A","2-7-0","0.222"
"4286","Imperial Robotics","3091","6.3","1406","1393","3.4","2","0.9","0.05","-0.14","N/A","N/A","N/A","7-19-0","0.269"
"2190","Team Hero","3092","6.3","1406","1393","2.9","2.5","0.9","0","0.08","N/A","N/A","N/A","4-8-0","0.333"
"5125","Hawks on the Horizon","3093","6.3","1406","1393","1.3","4.5","0.5","-0.2","-0.16","N/A","N/A","N/A","6-15-0","0.286"
"5908","Spartans","3094","6.3","1406","1393","1.3","4","0.9","0.08","-0.09","N/A","N/A","N/A","11-13-0","0.458"
"6068","Delta Overload","3095","6.3","1406","1393","2.8","3.2","0.3","-0.02","-0.16","N/A","N/A","N/A","4-5-0","0.444"
"9668","West Robotics","3096","6.3","1406","1393","2.9","3.3","0.2","-0.21","-0.09","N/A","N/A","N/A","6-15-0","0.286"
"6610","Robot Roll Call","3097","6.3","1406","1393","2.1","3.4","0.8","-0.05","0.02","N/A","N/A","N/A","9-14-1","0.396"
"9249","Copper Country Cats","3098","6.3","1406","1393","2.2","3.2","0.9","-0.04","-0.18","N/A","N/A","N/A","7-16-1","0.313"
"9605","West Wilkes High School","3099","6.3","1406","1393","4.1","1.2","1","-0.02","0.12","N/A","N/A","N/A","13-14-0","0.481"
"9081","Bluetonium","3100","6.3","1406","1393","1.1","4.8","0.3","-0.02","-0.17","N/A","N/A","N/A","17-27-2","0.391"
"9655","Shallowater Robotics","3101","6.3","1406","1393","2.9","2.8","0.6","-0.09","-0.2","N/A","N/A","N/A","8-15-1","0.354"
"8861","06ANGORA","3102","6.3","1405","1393","2.6","3.1","0.6","-0.05","-0.05","N/A","N/A","N/A","5-7-0","0.417"
"9426","Galena CLAWBOTICS","3103","6.3","1405","1393","4.2","0.9","1.2","-0.16","-0.03","N/A","N/A","N/A","5-13-2","0.300"
"5265","Radical Impact","3104","6.2","1405","1392","3.7","2.1","0.4","-0.1","-0.16","N/A","N/A","N/A","7-17-0","0.292"
"9614","ROBOSSAUROS","3105","6.2","1404","1392","1.4","4.1","0.7","-0.07","-0.09","N/A","N/A","N/A","1-7-0","0.125"
"5716","PrepaTec - Keybot","3106","6.2","1404","1392","1.7","2.9","1.7","-0.01","-0.01","N/A","N/A","N/A","6-7-0","0.462"
"7287","Esquimalt Atom Smashers","3107","6.2","1404","1392","2","3.2","1.1","-0.02","0.05","N/A","N/A","N/A","6-7-1","0.464"
"5919","JoCo RoBos","3108","6.2","1404","1391","2","3.5","0.7","-0.19","0.06","N/A","N/A","N/A","8-19-0","0.296"
"6822","THE SHISHKABOTS","3109","6.2","1404","1391","4","2.7","-0.5","-0.03","-0.14","N/A","N/A","N/A","4-6-0","0.400"
"8209","SEZMECH","3110","6.2","1404","1391","3.2","2.4","0.6","-0.02","0.06","N/A","N/A","N/A","2-7-0","0.222"
"9589","MCS Innovators","3111","6.2","1404","1391","2.8","2.7","0.6","-0.15","-0.15","N/A","N/A","N/A","7-17-0","0.292"
"9665","Vanderbilt Area Schools","3112","6.2","1404","1391","2.4","2.8","1","-0.17","-0.12","N/A","N/A","N/A","9-15-0","0.375"
"3204","Steampunk Penguins","3113","6.1","1404","1391","3.3","2","0.8","-0.03","-0.12","N/A","N/A","N/A","5-4-1","0.550"
"1011","CRUSH","3114","6.1","1404","1391","3.5","2","0.7","0.09","-0.04","N/A","N/A","N/A","2-8-0","0.200"
"453","Rockem Sockem Robotics","3115","6.1","1404","1391","1.8","3.7","0.7","-0.03","0.01","N/A","N/A","N/A","7-17-0","0.292"
"9653","O.V.R.T (Ohio Valley Roboti...","3116","6.1","1403","1391","2","2.3","1.8","-0.13","-0.04","N/A","N/A","N/A","3-6-0","0.333"
"7221","Viking Robotics","3117","6.1","1403","1391","3.2","1.4","1.5","-0.16","-0.01","N/A","N/A","N/A","9-15-0","0.375"
"9148","Atlas","3118","6.1","1403","1391","3.7","0.9","1.5","-0.05","0.05","N/A","N/A","N/A","7-17-0","0.292"
"9259","WAATBOTS","3119","6.1","1403","1391","1.6","2.8","1.6","-0.11","-0.05","N/A","N/A","N/A","9-15-0","0.375"
"7534","Dragonflies","3120","6.1","1403","1391","2.4","3.3","0.5","-0.05","-0.13","N/A","N/A","N/A","8-16-0","0.333"
"2348","Mechahunes","3121","6.1","1403","1390","1.3","3.7","1.1","-0.1","-0.08","N/A","N/A","N/A","5-9-0","0.357"
"9307","Spicy Chihuahuas","3122","6.1","1403","1390","2.5","2.4","1.1","-0.09","-0.1","N/A","N/A","N/A","11-15-0","0.423"
"9025","Mechameleons","3123","6.1","1403","1390","1.3","4.2","0.5","-0.01","-0.03","N/A","N/A","N/A","4-7-0","0.364"
"2998","VikingBots","3124","6","1402","1390","3","2.6","0.5","-0.1","0.07","N/A","N/A","N/A","9-17-2","0.357"
"6825","THE STRONGHORNS (FRC6825)","3125","6","1402","1390","1.3","4","0.7","0.01","0.05","N/A","N/A","N/A","3-6-1","0.350"
"9547","Lotus","3126","6","1402","1390","2.9","2.4","0.7","0.03","-0.02","N/A","N/A","N/A","7-11-0","0.389"
"9658","Camber","3127","6","1402","1390","3.5","1.7","0.8","-0.13","-0.13","N/A","N/A","N/A","6-6-0","0.500"
"4643","Butte Built Bots","3128","6","1402","1389","2","3.3","0.8","-0.02","0.04","N/A","N/A","N/A","3-9-0","0.250"
"9778","Horizon","3129","6","1401","1389","3.3","2","0.8","-0.12","-0.12","N/A","N/A","N/A","3-6-0","0.333"
"601","BayBots","3130","6","1401","1389","5.4","0.6","-0.1","-0.05","-0.16","N/A","N/A","N/A","1-9-0","0.100"
"7671","Fire Hazard","3131","6","1401","1389","2.9","2.6","0.5","-0.09","-0.05","N/A","N/A","N/A","4-20-0","0.167"
"9490","TAC BEARS","3132","6","1401","1389","2.9","3","0.1","0.09","0.24","N/A","N/A","N/A","3-6-0","0.333"
"5271","Open Circuits","3133","5.9","1401","1389","3.6","1.7","0.6","-0.04","-0.08","N/A","N/A","N/A","6-12-0","0.333"
"9127","Lioneers","3134","5.9","1401","1389","2.6","2.6","0.8","0.03","-0.04","N/A","N/A","N/A","10-17-0","0.370"
"5642","Mumford Mechanical Mustangs","3135","5.9","1400","1388","3","2.1","0.9","-0.12","-0.05","N/A","N/A","N/A","13-12-0","0.520"
"6860","Equitum Robotics","3136","5.9","1400","1388","2.5","2.6","0.8","-0.07","-0.01","N/A","N/A","N/A","10-18-0","0.357"
"9502","Idigna","3137","5.9","1400","1388","2.8","2.7","0.4","-0.09","-0.12","N/A","N/A","N/A","2-7-0","0.222"
"8060","Command B","3138","5.9","1400","1388","2","2.7","1.2","0.1","-0.04","N/A","N/A","N/A","2-8-0","0.200"
"9227","Gladwin Flying G's","3139","5.9","1400","1388","2.4","2.8","0.8","-0.13","-0.03","N/A","N/A","N/A","9-15-0","0.375"
"9415","Westinghouse FRC","3140","5.9","1400","1388","3.3","1.3","1.3","-0.14","-0.02","N/A","N/A","N/A","1-8-0","0.111"
"9577","Recoil","3141","5.9","1399","1388","0.7","3.7","1.5","-0.12","-0.12","N/A","N/A","N/A","11-14-0","0.440"
"9074","Roboant","3142","5.8","1399","1387","2.1","2.8","0.9","-0.08","-0.04","N/A","N/A","N/A","4-6-0","0.400"
"8224","Vanguard Robotics","3143","5.8","1399","1387","1.5","3.2","1.2","0.02","-0.11","N/A","N/A","N/A","2-9-0","0.182"
"4568","Robot Commander","3144","5.8","1399","1387","2.3","2.1","1.4","-0.09","-0.01","N/A","N/A","N/A","9-15-0","0.375"
"4622","Academy at the Lakes Wildcats","3145","5.8","1399","1387","3.5","1.7","0.7","-0.16","-0.12","N/A","N/A","N/A","3-6-0","0.333"
"7758","MEVOLUTION","3146","5.8","1399","1387","1.8","3.3","0.7","-0.07","-0.1","N/A","N/A","N/A","1-8-0","0.111"
"7903","Rochester Prep","3147","5.8","1399","1387","2.5","2.8","0.5","-0.15","0.07","N/A","N/A","N/A","3-6-0","0.333"
"3532","Piranhas","3148","5.8","1399","1387","2.6","1.2","2","-0.12","-0.02","N/A","N/A","N/A","3-8-0","0.273"
"5074","RoboMustangs","3149","5.8","1399","1387","2.9","3","-0.1","-0.11","-0.03","N/A","N/A","N/A","12-14-0","0.462"
"8222","The Argonauts","3150","5.8","1398","1387","4.5","1.3","0","-0.07","-0.04","N/A","N/A","N/A","3-16-1","0.175"
"8588","Tech Devils","3151","5.8","1398","1387","2.3","2.5","1","-0.08","-0.03","N/A","N/A","N/A","10-15-0","0.400"
"9103","Prepa Tecmilenio THUNDERVOLTS","3152","5.8","1398","1387","1.6","3.6","0.7","0.04","-0.01","N/A","N/A","N/A","6-5-0","0.545"
"6869","Gladiateurs","3153","5.7","1398","1386","2.3","2.4","1","-0.14","0.07","N/A","N/A","N/A","4-7-0","0.364"
"2225","Rebel Robotics","3154","5.7","1397","1386","3","1.4","1.4","-0.07","-0.11","N/A","N/A","N/A","2-6-1","0.278"
"5019","Gearbox Heroes","3155","5.7","1397","1386","1.7","2.9","1.2","-0.12","-0.03","N/A","N/A","N/A","2-8-0","0.200"
"7748","TECHTOLIA ROBOTICS","3156","5.7","1397","1386","5","1","-0.2","-0.15","-0.06","N/A","N/A","N/A","6-14-0","0.300"
"9516","Davis HS/Falcon Furious","3157","5.7","1397","1386","2","2.9","0.9","0","-0.06","N/A","N/A","N/A","7-17-0","0.292"
"8339","Penticton Robotics","3158","5.7","1397","1386","2.5","2","1.3","-0.03","0.05","N/A","N/A","N/A","5-9-0","0.357"
"97","Bionic Beef","3159","5.7","1397","1386","2.9","1.4","1.5","-0.12","-0.07","N/A","N/A","N/A","10-15-0","0.400"
"5310","Mecha Ravens","3160","5.7","1397","1386","2.4","2.7","0.5","-0.04","-0.2","N/A","N/A","N/A","10-13-1","0.438"
"5457","Falcobots","3161","5.7","1397","1386","2.9","2.1","0.7","-0.1","0.07","N/A","N/A","N/A","8-16-0","0.333"
"8070","CyberGriffins","3162","5.7","1397","1386","2.4","2.7","0.5","-0.01","0.06","N/A","N/A","N/A","2-7-0","0.222"
"9582","HHS NASA Snaggbotics","3163","5.7","1397","1385","0.7","4.4","0.6","-0.08","-0.17","N/A","N/A","N/A","10-14-0","0.417"
"5408","KENNEDY KINETIX","3164","5.6","1396","1385","1.5","3.4","0.8","-0.21","-0.05","N/A","N/A","N/A","8-19-0","0.296"
"6643","Walden Robotics","3165","5.6","1396","1385","4.7","0.3","0.7","-0.22","0.05","N/A","N/A","N/A","2-7-1","0.250"
"7796","Breaker Robotics","3166","5.6","1396","1385","3.7","1.1","0.9","-0.11","-0.03","N/A","N/A","N/A","3-12-1","0.219"
"7321","Águila Robótica","3167","5.6","1396","1385","3.8","1.2","0.7","-0.06","0.05","N/A","N/A","N/A","8-16-0","0.333"
"9711","TCA Robotics","3168","5.6","1396","1385","3.1","1.9","0.6","-0.05","-0.03","N/A","N/A","N/A","4-6-0","0.400"
"1994","Quixote","3169","5.6","1396","1385","1.7","3","0.9","-0.04","-0.08","N/A","N/A","N/A","4-8-0","0.333"
"6230","Team Koi","3170","5.6","1396","1384","2.6","2.7","0.3","0.02","-0.04","N/A","N/A","N/A","11-13-0","0.458"
"9252","Wingspan","3171","5.6","1396","1384","2.2","3","0.5","0","-0.07","N/A","N/A","N/A","7-17-0","0.292"
"6922","Apache Genesis","3172","5.6","1395","1384","2.9","2.4","0.2","0.01","-0.02","N/A","N/A","N/A","3-8-0","0.273"
"8263","Robin","3173","5.6","1395","1384","2.8","2.3","0.4","0","-0.1","N/A","N/A","N/A","4-5-0","0.444"
"9002","RoboFalcons - Foothill High...","3174","5.6","1395","1384","3.7","1.3","0.7","-0.09","-0.14","N/A","N/A","N/A","3-7-0","0.300"
"4735","Tecmilenio - DEROF - Peñoles","3175","5.6","1395","1384","1.7","3.3","0.6","-0.2","0","N/A","N/A","N/A","19-29-0","0.396"
"4565","Skyline Robotics","3176","5.6","1395","1384","2.3","1.6","1.6","-0.2","-0.05","N/A","N/A","N/A","4-8-0","0.333"
"5123","Mechadogs","3177","5.6","1395","1384","0.4","4.3","1","-0.05","-0.12","N/A","N/A","N/A","2-7-0","0.222"
"2912","Panther Robotics","3178","5.6","1395","1384","2.3","2.3","1","-0.09","-0.11","N/A","N/A","N/A","6-18-0","0.250"
"7814","RV Gearheads","3179","5.5","1395","1384","2.2","2","1.4","-0.02","-0.06","N/A","N/A","N/A","9-14-1","0.396"
"9503","Laurel High School","3180","5.5","1395","1384","3.5","1.8","0.2","-0.18","-0.11","N/A","N/A","N/A","3-9-0","0.250"
"9685","Astro Pandas","3181","5.5","1395","1384","2.9","1.6","1","-0.09","-0.02","N/A","N/A","N/A","8-16-0","0.333"
"3527","PrepaTec - Balam Esmeralda","3182","5.5","1394","1384","0.7","4.4","0.5","-0.02","-0.04","N/A","N/A","N/A","7-9-0","0.438"
"8704","LCMR","3183","5.5","1394","1384","3.2","2.3","0","0","-0.19","N/A","N/A","N/A","6-18-0","0.250"
"6533","BeaverTech","3184","5.5","1394","1383","2.7","2.5","0.4","0.01","-0.2","N/A","N/A","N/A","8-16-0","0.333"
"7271","Hangar 84","3185","5.5","1394","1383","3.7","1","0.8","-0.09","-0.06","N/A","N/A","N/A","6-18-0","0.250"
"5619","RoboJags","3186","5.5","1394","1383","2.4","2","1.2","-0.07","0.06","N/A","N/A","N/A","8-16-0","0.333"
"9713","The Martins","3187","5.5","1394","1383","4.3","0.4","0.8","-0.11","-0.02","N/A","N/A","N/A","3-7-0","0.300"
"6833","Phoenix Robotics","3188","5.5","1394","1383","1.8","2.3","1.4","-0.1","0.05","N/A","N/A","N/A","3-18-1","0.159"
"9730","Metal Maniacs","3189","5.5","1394","1383","4","0.6","0.9","-0.05","-0.07","N/A","N/A","N/A","2-7-0","0.222"
"9734","Jasper County Robotics","3190","5.5","1394","1383","0.8","4.1","0.6","-0.12","-0.13","N/A","N/A","N/A","3-9-0","0.250"
"3743","Eagle Bots","3191","5.5","1394","1383","4.1","0.9","0.4","-0.16","-0.03","N/A","N/A","N/A","10-14-0","0.417"
"9629","Hibana Technology","3192","5.5","1394","1383","2.1","2.1","1.3","-0.03","-0.09","N/A","N/A","N/A","4-8-0","0.333"
"6463","Robotic Rams","3193","5.5","1394","1383","1.6","3.3","0.6","-0.17","-0.16","N/A","N/A","N/A","6-13-0","0.316"
"9172","Robo-Sharks","3194","5.5","1394","1383","3.3","2.2","0","-0.04","-0.15","N/A","N/A","N/A","2-7-1","0.250"
"9209","Fantastic Falcons","3195","5.5","1394","1383","3.6","2","-0.1","0","-0.18","N/A","N/A","N/A","7-17-0","0.292"
"5467","RoboTractors","3196","5.5","1393","1383","3.1","2.1","0.3","-0.14","-0.06","N/A","N/A","N/A","5-7-0","0.417"
"9762","Chatham Charter School","3197","5.4","1393","1382","3","1.5","0.9","-0.2","-0.06","N/A","N/A","N/A","6-17-1","0.271"
"3890","Breaking Away","3198","5.4","1393","1382","1.5","3.1","0.8","-0.15","-0.12","N/A","N/A","N/A","9-15-0","0.375"
"6606","Prepa Tecmilenio Pink Hawks...","3199","5.4","1393","1382","1.9","2.2","1.3","-0.17","-0.05","N/A","N/A","N/A","1-11-0","0.083"
"7813","New Haven Rockets Robotics","3200","5.4","1392","1382","1.9","2.2","1.3","-0.1","-0.06","N/A","N/A","N/A","8-16-0","0.333"
"7833","FALCONS","3201","5.4","1392","1382","2.7","2.4","0.3","-0.09","-0.04","N/A","N/A","N/A","4-8-0","0.333"
"9043","Valkyrie","3202","5.4","1392","1382","4.4","0.5","0.5","-0.09","0.05","N/A","N/A","N/A","8-10-0","0.444"
"6686","Bionic Broncos","3203","5.4","1392","1382","0.9","4","0.4","0.05","-0.14","N/A","N/A","N/A","4-8-0","0.333"
"7688","Creekside Robotics","3204","5.4","1392","1382","2.2","2.1","1","-0.1","0.06","N/A","N/A","N/A","5-7-0","0.417"
