"num","team","epa_rank","total_epa","norm_epa","unitless_epa","auto_epa","teleop_epa","endgame_epa","rp_1_epa","rp_2_epa","next_event_key","next_event_name","next_event_week","record","winrate"
"8197","Air Tigers","2562","17.2","1435","1435","2.9","13.1","1.2","-0.06","-0.08","N/A","N/A","N/A","8-16-0","0.333"
"6872","Panthera Ferro","2563","17.1","1435","1434","3.8","9.9","3.4","-0.16","-0.09","N/A","N/A","N/A","4-5-0","0.444"
"9158","AieaBots","2564","17.1","1435","1434","3.7","8.4","5.1","-0.1","0","N/A","N/A","N/A","4-8-0","0.333"
"2500","Herobotics","2565","17.1","1435","1434","4.2","9.1","3.9","-0.16","0.09","N/A","N/A","N/A","4-5-0","0.444"
"3328","NohoRobo","2566","17.1","1435","1434","4.4","8","4.8","-0.08","0.1","N/A","N/A","N/A","11-9-1","0.548"
"4925","The Resistance","2567","17.1","1435","1434","5.7","4.4","7.1","0","0.29","N/A","N/A","N/A","9-14-0","0.391"
"6588","Counter-Torque Robotics","2568","17.1","1435","1434","5.5","5.5","6.2","-0.07","0.05","N/A","N/A","N/A","12-15-0","0.444"
"6975","Neil McNeil Maroon Machines","2569","17.1","1434","1434","3.7","4.9","8.6","-0.18","0.37","N/A","N/A","N/A","6-18-0","0.250"
"3704","RoboSapiens","2570","17.1","1434","1434","4.9","5.4","6.8","-0.02","0.19","N/A","N/A","N/A","3-6-0","0.333"
"8146","Albatros OSTIMTECH","2571","17.1","1434","1434","6.4","6.1","4.7","-0.15","0.08","N/A","N/A","N/A","3-6-0","0.333"
"6127","BHS Pumatrons","2572","17.1","1434","1434","5.8","7.3","4","-0.18","0.18","N/A","N/A","N/A","5-6-0","0.455"
"8144","Red Chair Robotics","2573","17.1","1434","1434","5.6","6.6","4.9","-0.14","0.1","N/A","N/A","N/A","10-21-0","0.323"
"1847","W.R.A.T.H (Wyandotte Roboti...","2574","17.1","1434","1434","3.7","6.4","6.9","-0.2","0.16","N/A","N/A","N/A","9-19-0","0.321"
"7668","GatorBots","2575","17.1","1434","1433","6.3","6.1","4.7","-0.18","0","N/A","N/A","N/A","4-7-0","0.364"
"8369","Coyotech Robotics","2576","17","1434","1433","2.1","7.9","7.1","-0.06","0.17","N/A","N/A","N/A","9-15-0","0.375"
"1803","Vikings","2577","17","1434","1433","6.9","6","4.2","-0.2","0.11","N/A","N/A","N/A","3-7-0","0.300"
"4260","BEAR (Blue Earth Area Robot...","2578","17","1434","1433","3.2","7.7","6.1","-0.08","0.05","N/A","N/A","N/A","2-8-0","0.200"
"4951","CDS Cyclones","2579","17","1434","1433","5.2","6.9","5","0.07","0.03","N/A","N/A","N/A","17-29-0","0.370"
"7201","Crobotics","2580","17","1434","1433","3.2","7.3","6.6","-0.15","0.16","N/A","N/A","N/A","6-6-0","0.500"
"9214","The Roadsters","2581","17","1434","1433","4.8","9.7","2.5","-0.07","-0.02","N/A","N/A","N/A","7-7-0","0.500"
"1522","DOTM - Defenders of the Mul...","2582","17","1434","1433","7.5","1.9","7.6","-0.22","0.36","N/A","N/A","N/A","10-19-1","0.350"
"6934","Scorps","2583","17","1434","1433","7","6.9","3.2","-0.18","0.04","N/A","N/A","N/A","3-6-0","0.333"
"7088","Somerset Robodogs","2584","17","1434","1433","2.9","9.3","4.8","0.01","-0.01","N/A","N/A","N/A","9-15-0","0.375"
"1723","The FBI - FIRST Bots of Ind...","2585","17","1433","1433","6.1","6.7","4.3","-0.06","0.09","N/A","N/A","N/A","10-19-0","0.345"
"9274","Cyphersis","2586","17","1433","1433","5.9","4.7","6.3","-0.04","0.22","N/A","N/A","N/A","4-8-0","0.333"
"2604","Metal and Soul","2587","17","1433","1433","3.7","4.8","8.9","-0.13","0.25","N/A","N/A","N/A","15-25-0","0.375"
"1927","Tempest","2588","17","1433","1433","7","4.3","5.7","-0.17","-0.02","N/A","N/A","N/A","8-6-2","0.563"
"5894","J.E.H.S. CyberJags","2589","17","1433","1433","3.2","7.8","5.9","-0.13","0.17","N/A","N/A","N/A","12-17-1","0.417"
"9223","Newaygo Lions","2590","17","1433","1433","3.9","6.5","6.6","-0.14","0.15","N/A","N/A","N/A","9-15-0","0.375"
"2600","Team Falcon","2591","17","1433","1433","3.5","8.2","5.3","-0.08","0.11","N/A","N/A","N/A","8-16-0","0.333"
"4838","Outlaws","2592","17","1433","1433","2.9","5.7","8.3","-0.2","0.25","N/A","N/A","N/A","4-20-0","0.167"
"3309","Friarbots","2593","16.9","1433","1432","6.8","6.5","3.6","-0.12","0.04","N/A","N/A","N/A","5-16-0","0.238"
"7514","EVE Robotics","2594","16.9","1433","1432","7.4","5.6","4","-0.17","0","N/A","N/A","N/A","12-15-1","0.446"
"1915","MTHS Firebird Robotics","2595","16.9","1433","1432","4.1","4.9","7.9","-0.18","0.17","N/A","N/A","N/A","12-14-1","0.463"
"3006","Red Rock Robotics","2596","16.9","1433","1432","3.7","9.7","3.5","-0.02","0.02","N/A","N/A","N/A","5-6-0","0.455"
"3966","L&N STEMpunks","2597","16.9","1433","1432","5.4","6.7","4.8","-0.06","0.06","N/A","N/A","N/A","3-7-0","0.300"
"5659","Team Supreme","2598","16.9","1433","1432","6.1","8","2.9","-0.17","0.13","N/A","N/A","N/A","4-6-0","0.400"
"9147","The Joebots","2599","16.9","1432","1432","6.4","5","5.5","-0.17","0.12","N/A","N/A","N/A","6-6-0","0.500"
"709","Femme Tech Fatale","2600","16.9","1432","1432","4.2","6.6","6.1","-0.01","0.06","N/A","N/A","N/A","8-16-0","0.333"
"6527","Short SirKit","2601","16.8","1432","1432","5.8","12","-1","-0.07","-0.25","N/A","N/A","N/A","7-3-0","0.700"
"6076","Mustang Mechanica","2602","16.8","1432","1432","2.4","9.1","5.3","-0.17","0.04","N/A","N/A","N/A","9-17-0","0.346"
"6432","St Cathodes","2603","16.8","1432","1431","3.5","5.6","7.8","-0.16","0.26","N/A","N/A","N/A","5-7-1","0.423"
"3172","HorsePOWER","2604","16.8","1432","1431","5.5","8.3","3","-0.15","0.18","N/A","N/A","N/A","1-11-0","0.083"
"6190","Cybernetic Crusaders","2605","16.8","1432","1431","4.3","5.3","7.2","-0.14","0.08","N/A","N/A","N/A","10-16-0","0.385"
"5876","ARTEMIS","2606","16.8","1432","1431","5.5","7.3","4","-0.09","0.11","N/A","N/A","N/A","4-7-0","0.364"
"6162","Cap Alpaca 6162","2607","16.8","1432","1431","5.8","8.3","2.8","-0.09","0.01","N/A","N/A","N/A","4-8-0","0.333"
"8556","Lion Robotics","2608","16.8","1432","1431","3.9","8","4.9","-0.17","0.17","N/A","N/A","N/A","13-13-0","0.500"
"8557","ConquEra","2609","16.8","1432","1431","6.3","7.4","3.1","-0.15","0.02","N/A","N/A","N/A","6-5-0","0.545"
"4179","Tahisco Techs","2610","16.8","1431","1431","6","6.4","4.4","-0.17","0.08","N/A","N/A","N/A","6-6-0","0.500"
"2441","Spartechs","2611","16.8","1431","1431","4.5","5.9","6.3","-0.04","0.18","N/A","N/A","N/A","3-9-0","0.250"
"8308","GFLRobotics","2612","16.8","1431","1431","4.3","5.3","7.1","-0.15","0.02","N/A","N/A","N/A","2-7-0","0.222"
"9302","Northstar","2613","16.8","1431","1431","3.9","7.7","5.2","-0.15","0.18","N/A","N/A","N/A","3-7-0","0.300"
"5263","Robo-Bucs","2614","16.8","1431","1431","4.3","8.1","4.4","-0.07","0.01","N/A","N/A","N/A","6-18-0","0.250"
"9142","TechM8","2615","16.8","1431","1431","5.1","5.3","6.3","-0.04","0.26","N/A","N/A","N/A","3-5-0","0.375"
"2929","Emeral Ridge JAGBOTS","2616","16.7","1431","1431","4.6","6.5","5.7","-0.16","0.13","N/A","N/A","N/A","6-18-0","0.250"
"2234","Alternating Current","2617","16.7","1431","1431","6.2","7","3.5","-0.09","-0.11","N/A","N/A","N/A","13-21-0","0.382"
"7442","Jaguar Robotics","2618","16.7","1431","1431","2.3","9.5","4.9","-0.06","0.05","N/A","N/A","N/A","3-7-0","0.300"
"3560","Chingbotics","2619","16.7","1431","1430","3.8","7.2","5.8","-0.1","0.08","N/A","N/A","N/A","8-19-0","0.296"
"6642","Harrison Stingers of Steel","2620","16.7","1431","1430","4.8","5.5","6.4","-0.18","0.07","N/A","N/A","N/A","12-16-0","0.429"
"6896","CABOTS 6896 - Fresnillo PLC...","2621","16.7","1431","1430","4.2","5.8","6.8","-0.16","-0.05","N/A","N/A","N/A","5-6-0","0.455"
"9003","TuTu Turtles","2622","16.7","1431","1430","5","9.6","2.2","-0.21","-0.06","N/A","N/A","N/A","10-14-0","0.417"
"9188","Pantherbots2","2623","16.7","1431","1430","4.5","8.6","3.6","-0.18","0.09","N/A","N/A","N/A","9-15-0","0.375"
"8104","Squid Worx Robotics","2624","16.7","1430","1430","3","8.7","5","-0.16","0.11","N/A","N/A","N/A","5-8-0","0.385"
"4748","Bulldog (Auto)'bots","2625","16.7","1430","1430","6.6","5","5.1","-0.16","0.06","N/A","N/A","N/A","8-10-0","0.444"
"9212","Infinity Dogs","2626","16.7","1430","1430","6.4","6.6","3.7","0.01","-0.01","N/A","N/A","N/A","8-16-0","0.333"
"4585","Husky Robotics","2627","16.6","1430","1430","2","8.4","6.3","-0.16","0.28","N/A","N/A","N/A","8-7-0","0.533"
"4619","HawkBots","2628","16.6","1430","1430","5","8.2","3.4","0.02","0.12","N/A","N/A","N/A","3-7-0","0.300"
"3773","Arrowhead Robotics","2629","16.6","1430","1430","5.6","3.5","7.6","-0.19","0.24","N/A","N/A","N/A","8-15-1","0.354"
"1452","Omnicats","2630","16.6","1430","1430","5.6","6.4","4.5","-0.2","0.12","N/A","N/A","N/A","13-14-1","0.482"
"8091","The Condors","2631","16.6","1430","1430","1.9","9.2","5.5","-0.21","0.11","N/A","N/A","N/A","4-6-0","0.400"
"6350","Clawbots","2632","16.6","1430","1430","2.3","7.8","6.4","-0.13","0.14","N/A","N/A","N/A","7-18-2","0.296"
"8137","Byting Bulldogs","2633","16.6","1430","1429","4.6","7","5.1","-0.11","0.13","N/A","N/A","N/A","18-29-0","0.383"
"540","TALON 540 Godwin Robotics","2634","16.6","1430","1429","3.8","8.7","4.1","-0.14","0.1","N/A","N/A","N/A","8-18-1","0.315"
"6704","Mid Pacific Owl Robotics","2635","16.6","1430","1429","4.9","8.4","3.3","-0.07","0.02","N/A","N/A","N/A","5-7-0","0.417"
"7155","The Robotic Rangers","2636","16.6","1430","1429","3.1","7.7","5.9","-0.12","0.07","N/A","N/A","N/A","12-14-0","0.462"
"9157","Iconic Panthers","2637","16.6","1430","1429","4.1","7.6","4.9","-0.18","0.05","N/A","N/A","N/A","3-6-0","0.333"
"5339","Hurricanes","2638","16.5","1429","1429","1.5","9.7","5.4","-0.15","-0.09","N/A","N/A","N/A","4-5-0","0.444"
"3163","ROARBOTS","2639","16.5","1429","1429","2","9.7","4.9","-0.01","0.22","N/A","N/A","N/A","4-6-0","0.400"
"8824","Wapello Royalty","2640","16.5","1429","1429","6.7","5.6","4.3","-0.07","0.18","N/A","N/A","N/A","4-6-0","0.400"
"4729","EMU Robotics","2641","16.5","1429","1429","2.3","8.7","5.6","-0.07","-0.02","N/A","N/A","N/A","8-5-0","0.615"
"6455","The Coded Collective","2642","16.5","1429","1429","5.5","7.6","3.4","-0.08","-0.01","N/A","N/A","N/A","3-6-1","0.350"
"6694","INNOBOTICS","2643","16.5","1429","1429","3.6","10.8","2.1","-0.15","-0.13","N/A","N/A","N/A","7-6-0","0.538"
"4034","Pelham πthons Team 4034","2644","16.5","1429","1429","6.9","7.1","2.5","-0.13","-0.03","N/A","N/A","N/A","10-14-0","0.417"
"6423","Ward Melville Iron Patriots","2645","16.5","1429","1429","5.1","1.8","9.6","-0.07","0.28","N/A","N/A","N/A","7-8-0","0.467"
"6902","STRIKE","2646","16.5","1429","1429","4.4","6.1","6","-0.15","0.12","N/A","N/A","N/A","4-6-0","0.400"
"9205","Technical Marauders1","2647","16.5","1429","1429","1.6","9.6","5.3","0.08","0.13","N/A","N/A","N/A","9-15-0","0.375"
"1972","Searing Engineering","2648","16.5","1429","1429","4.1","9.7","2.7","-0.01","0.11","N/A","N/A","N/A","4-5-0","0.444"
"701","RoboVikes","2649","16.5","1429","1428","5.8","5.8","4.9","-0.04","0.1","N/A","N/A","N/A","11-13-0","0.458"
"8588","Tech Devils","2650","16.5","1429","1428","5.2","4","7.3","-0.22","0.18","N/A","N/A","N/A","9-16-0","0.360"
"7516","Louisville Centrons","2651","16.5","1429","1428","5.3","5.7","5.5","-0.12","0.09","N/A","N/A","N/A","0-10-0","0.000"
"3853","Pridetronics","2652","16.4","1429","1428","5.4","7.9","3.1","-0.09","-0.01","N/A","N/A","N/A","8-14-1","0.370"
"8193","The Steel Stingers FRC","2653","16.4","1429","1428","4.5","8.8","3.1","-0.18","0.15","N/A","N/A","N/A","6-17-1","0.271"
"28","Pierson Whalers","2654","16.4","1428","1428","4.5","3.6","8.8","-0.13","0.2","N/A","N/A","N/A","10-20-0","0.333"
"7840","EMONER ROBOTICS","2655","16.4","1428","1428","2.5","7.4","6.5","-0.18","-0.19","N/A","N/A","N/A","5-13-0","0.278"
"8574","Audeamus","2656","16.4","1428","1428","5","7.1","4.4","-0.16","0.13","N/A","N/A","N/A","6-17-1","0.271"
"8057","All Wired Up","2657","16.4","1428","1428","2.5","8.6","5.3","0.05","-0.02","N/A","N/A","N/A","2-8-0","0.200"
"1596","The Instigators","2658","16.4","1428","1428","5.7","5.9","4.8","-0.19","0.13","N/A","N/A","N/A","10-14-0","0.417"
"9206","GRP Titans","2659","16.4","1428","1428","4.4","6.9","5","-0.02","0.14","N/A","N/A","N/A","6-18-0","0.250"
"9261","Under Pressure","2660","16.4","1428","1428","4.2","4.9","7.2","-0.15","0.04","N/A","N/A","N/A","4-6-0","0.400"
"5149","TroyBotics","2661","16.4","1428","1428","2.9","10.6","2.8","0","0.1","N/A","N/A","N/A","2-8-0","0.200"
"7477","Giddy GOATS","2662","16.4","1428","1428","2.5","7.7","6.2","-0.06","0.18","N/A","N/A","N/A","8-16-0","0.333"
"6072","Triton Tech 6072","2663","16.4","1428","1428","6.8","3.3","6.2","-0.15","0.22","N/A","N/A","N/A","6-16-0","0.273"
"8220","Space Tigers","2664","16.4","1428","1428","5.1","5.7","5.5","-0.15","0.02","N/A","N/A","N/A","8-5-0","0.615"
"3019","Firebirds","2665","16.3","1428","1427","3.8","7.6","5.4","-0.17","0.09","N/A","N/A","N/A","11-29-0","0.275"
"5806","Basement Lions","2666","16.3","1428","1427","1.7","7.9","6.8","-0.16","0.02","N/A","N/A","N/A","3-7-0","0.300"
"8362","Circuit Breakers","2667","16.3","1428","1427","3.2","7.2","5.9","-0.07","0.23","N/A","N/A","N/A","10-14-0","0.417"
"6499","Innovos Robotics","2668","16.3","1427","1427","4.3","5.9","6.1","-0.06","0.16","N/A","N/A","N/A","5-5-0","0.500"
"5726","RHUMBOTZ","2669","16.3","1427","1427","4.3","8.8","3.2","-0.12","0.02","N/A","N/A","N/A","9-16-1","0.365"
"8713","Nordonia Knights","2670","16.3","1427","1427","8","2.6","5.8","-0.28","0.19","N/A","N/A","N/A","6-4-0","0.600"
"3268","Valhallabots","2671","16.3","1427","1427","4.9","5.2","6.2","-0.13","0.15","N/A","N/A","N/A","9-16-1","0.365"
"8130","Absegami Robotics","2672","16.3","1427","1427","4.3","9.4","2.6","-0.07","-0.11","N/A","N/A","N/A","8-16-0","0.333"
"3566","Gone Fishin'","2673","16.3","1427","1427","2.4","6.7","7.2","-0.12","0.21","N/A","N/A","N/A","5-14-1","0.275"
"6228","MAT Robotics","2674","16.2","1427","1427","3.4","7.7","5.1","-0.15","0.06","N/A","N/A","N/A","5-5-0","0.500"
"5407","Wolfpack Robotics","2675","16.2","1427","1427","2.9","7.5","5.8","-0.05","0.12","N/A","N/A","N/A","8-16-0","0.333"
"8077","Delmar Robotics Engineers A...","2676","16.2","1427","1427","4.4","6.2","5.6","-0.06","0.18","N/A","N/A","N/A","3-7-1","0.318"
"8765","Parallel Units","2677","16.2","1427","1427","7","6.4","2.9","0.08","0.01","N/A","N/A","N/A","11-17-0","0.393"
"3577","Saint's Robotics","2678","16.2","1427","1426","8.2","0.6","7.4","-0.09","0.23","N/A","N/A","N/A","3-8-0","0.273"
"8828","EAL Robotics","2679","16.2","1427","1426","2.3","8.8","5.2","-0.15","-0.01","N/A","N/A","N/A","6-3-1","0.650"
"1308","Saint Ignatius High School ...","2680","16.2","1427","1426","4.5","7.1","4.6","-0.1","0.05","N/A","N/A","N/A","3-7-0","0.300"
"5975","Beta Blues","2681","16.2","1427","1426","4.9","6.4","4.9","-0.04","0.08","N/A","N/A","N/A","11-18-2","0.387"
"8769","G.O.R.T.s","2682","16.2","1426","1426","4.5","7.9","3.8","-0.07","-0.03","N/A","N/A","N/A","11-15-0","0.423"
"9269","IGNITE Pathways Robotics","2683","16.2","1426","1426","2.3","9.4","4.6","-0.07","-0.01","N/A","N/A","N/A","8-6-0","0.571"
"3606","BearMetal","2684","16.2","1426","1426","3.3","4.8","8.1","-0.17","0.15","N/A","N/A","N/A","6-6-0","0.500"
"7703","RoboBears","2685","16.2","1426","1426","6.2","7.9","2.1","0.1","0.03","N/A","N/A","N/A","3-8-0","0.273"
"4371","Prepa Tecmilenio - ART Mx","2686","16.2","1426","1426","3.4","7.5","5.3","-0.16","0","N/A","N/A","N/A","6-9-0","0.400"
"6869","Gladiateurs","2687","16.2","1426","1426","3.4","6.7","6","-0.17","0.12","N/A","N/A","N/A","4-5-0","0.444"
"8058","IEL ROBOTICS","2688","16.2","1426","1426","3.3","6.7","6.2","-0.16","-0.1","N/A","N/A","N/A","7-11-1","0.395"
"5716","PrepaTec - Keybot","2689","16.2","1426","1426","4.3","8.1","3.8","-0.06","-0.14","N/A","N/A","N/A","5-9-1","0.367"
"7598","SCA Constellations","2690","16.2","1426","1426","4.3","4.2","7.7","-0.13","0.2","N/A","N/A","N/A","13-12-1","0.519"
"9307","Spicy Chihuahuas","2691","16.2","1426","1426","6.2","5.8","4.2","-0.12","0.09","N/A","N/A","N/A","6-16-2","0.292"
"2988","RoboRiot","2692","16.2","1426","1426","4.8","9","2.4","0.02","-0.11","N/A","N/A","N/A","12-13-0","0.480"
"9091","A.W.E.","2693","16.1","1426","1426","3.4","4.8","7.9","-0.19","0.14","N/A","N/A","N/A","7-6-0","0.538"
"8015","The Cheetahs","2694","16.1","1426","1426","4.6","8.1","4.1","-0.18","-0.02","N/A","N/A","N/A","14-13-0","0.519"
"8778","HSUWerx","2695","16.1","1426","1426","5.3","6.2","4.7","-0.1","0.1","N/A","N/A","N/A","2-10-0","0.167"
"7119","Sunset RoboBison","2696","16.1","1426","1425","5.3","8.3","2.5","-0.14","0.04","N/A","N/A","N/A","9-15-0","0.375"
"7243","Robo-Lobo-Bellos","2697","16.1","1426","1425","7.2","8.3","0.7","-0.1","-0.04","N/A","N/A","N/A","4-8-0","0.333"
"5486","Robotic Turmoil","2698","16.1","1426","1425","2.7","8.9","4.5","-0.05","0.03","N/A","N/A","N/A","8-16-0","0.333"
"2027","Robotic Dragons","2699","16.1","1426","1425","3.8","8.1","4.3","-0.16","0.07","N/A","N/A","N/A","3-7-0","0.300"
"4711","The Flying Aces","2700","16.1","1425","1425","5.4","4.9","5.8","-0.08","0.32","N/A","N/A","N/A","5-6-0","0.455"
"7077","Sundevils' Fire","2701","16.1","1425","1425","8.4","1","6.7","-0.2","0.15","N/A","N/A","N/A","6-6-0","0.500"
"8600","Kernel Panic","2702","16.1","1425","1425","3.5","7.2","5.4","-0.17","0.04","N/A","N/A","N/A","2-8-0","0.200"
"3712","RoboCats","2703","16.1","1425","1425","3.6","6.8","5.7","0.12","0.12","N/A","N/A","N/A","8-17-0","0.320"
"3756","RamFerno","2704","16.1","1425","1425","3.5","7.9","4.7","-0.03","0.09","N/A","N/A","N/A","13-13-0","0.500"
"8899","Eagles","2705","16.1","1425","1425","4","6.5","5.5","-0.2","0.1","N/A","N/A","N/A","8-16-0","0.333"
"5193","Pantheon","2706","16.1","1425","1425","6.2","3.6","6.3","-0.18","0.23","N/A","N/A","N/A","8-16-0","0.333"
"6398","Kilo-bots","2707","16.1","1425","1425","3","7.6","5.5","-0.07","0.12","N/A","N/A","N/A","3-6-0","0.333"
"6512","Coastal Catastrophe 6512","2708","16.1","1425","1425","7.5","6.2","2.3","-0.17","-0.02","N/A","N/A","N/A","9-21-0","0.300"
"839","Rosie Robotics","2709","16.1","1425","1425","3.4","9.8","2.8","-0.19","0.07","N/A","N/A","N/A","13-14-0","0.481"
"9314","Berserker's","2710","16","1425","1425","2.1","8.6","5.3","-0.11","0.14","N/A","N/A","N/A","5-6-0","0.455"
"9277","Sparkans","2711","16","1425","1425","1.5","10.2","4.3","-0.16","-0.08","N/A","N/A","N/A","6-8-0","0.429"
"6520","GreenAms Robotics Team","2712","16","1425","1425","4.9","8.6","2.5","-0.16","-0.07","N/A","N/A","N/A","2-8-1","0.227"
"3091","100 Scholars","2713","16","1425","1425","2.8","7.4","5.9","-0.18","0.11","N/A","N/A","N/A","12-18-0","0.400"
"568","Nerds of the North","2714","16","1425","1424","1.3","7.8","6.8","-0.1","0.1","N/A","N/A","N/A","11-16-0","0.407"
"9218","Alpha Technology","2715","16","1425","1424","5.6","3.5","6.9","-0.15","0.18","N/A","N/A","N/A","5-6-0","0.455"
"9313","ROBOhana","2716","16","1425","1424","3.2","5.1","7.7","-0.05","0.18","N/A","N/A","N/A","7-15-0","0.318"
"1739","Chicago Knights Robotics","2717","16","1424","1424","4.6","5.5","5.9","-0.09","0.25","N/A","N/A","N/A","5-6-0","0.455"
"5500","Jaguars Robotics & ROVs","2718","16","1424","1424","5.2","4.8","6","-0.17","0.18","N/A","N/A","N/A","3-7-0","0.300"
"8706","Malcolm X Shabazz Bulldogs","2719","16","1424","1424","4.1","7.3","4.6","0","0.02","N/A","N/A","N/A","6-18-0","0.250"
"9286","The Oaker Association","2720","16","1424","1424","6.1","3.3","6.6","-0.06","0.25","N/A","N/A","N/A","8-18-0","0.308"
"6690","MV roboPride","2721","15.9","1424","1424","4.1","7.5","4.4","-0.12","0.11","N/A","N/A","N/A","7-13-0","0.350"
"6665","C-Otters","2722","15.9","1424","1424","4","8.8","3.2","0.08","0.05","N/A","N/A","N/A","3-8-0","0.273"
"7436","8-Bit Miners","2723","15.9","1424","1424","3.4","9","3.6","-0.16","-0.04","N/A","N/A","N/A","7-5-0","0.583"
"5027","Event Horizon (5027)","2724","15.9","1424","1424","3.1","7.8","5.1","-0.02","0.05","N/A","N/A","N/A","7-13-0","0.350"
"181","Birds Of Prey","2725","15.9","1424","1424","3.5","10.2","2.1","-0.14","0.06","N/A","N/A","N/A","8-18-0","0.308"
"453","Rockem Sockem Robotics","2726","15.9","1424","1424","1.7","8.3","5.9","-0.08","0.07","N/A","N/A","N/A","9-17-0","0.346"
"5189","SABRES","2727","15.9","1424","1424","4.2","8","3.7","-0.06","0.17","N/A","N/A","N/A","3-9-0","0.250"
"9165","Starbots FRC","2728","15.9","1424","1423","0.3","11.1","4.5","-0.15","-0.06","N/A","N/A","N/A","7-6-0","0.538"
"5123","Mechadogs","2729","15.9","1423","1423","2.3","8.5","5.4","-0.13","0.08","N/A","N/A","N/A","10-12-0","0.455"
"2890","The Hawk Collective","2730","15.8","1423","1423","3.6","7.4","4.9","-0.13","0.02","N/A","N/A","N/A","7-17-0","0.292"
"6106","PrepaTec - TecGear","2731","15.8","1423","1423","5.8","5.8","4.2","-0.17","-0.1","N/A","N/A","N/A","12-16-1","0.431"
"2523","Tech Storm","2732","15.8","1423","1423","3.5","7","5.3","-0.09","0.07","N/A","N/A","N/A","6-18-0","0.250"
"5871","Chickadees","2733","15.8","1423","1423","6.1","5.7","3.9","-0.11","-0.05","N/A","N/A","N/A","3-8-0","0.273"
"6519","The Vegas Vortechs","2734","15.8","1422","1422","3.5","5.7","6.5","-0.03","0.14","N/A","N/A","N/A","5-7-0","0.417"
"5835","Sage Hill Robotics","2735","15.7","1422","1422","1.7","8.2","5.9","-0.08","0.18","N/A","N/A","N/A","4-6-0","0.400"
"8303","G0LDEN_GAT0RS","2736","15.7","1422","1422","4.9","5.7","5.2","-0.08","0.12","N/A","N/A","N/A","12-14-1","0.463"
"4594","Phéminix","2737","15.7","1422","1422","2.6","8.7","4.4","-0.16","0.17","N/A","N/A","N/A","4-4-1","0.500"
"8832","AutoDawgs","2738","15.7","1422","1422","5.2","6.6","4","-0.15","0.1","N/A","N/A","N/A","13-12-0","0.520"
"4328","Furious Falcons","2739","15.7","1422","1422","4.6","6.3","4.8","-0.1","0.1","N/A","N/A","N/A","12-14-0","0.462"
"2900","The Mighty Penguins","2740","15.7","1422","1422","5.6","2.7","7.4","-0.16","0.43","N/A","N/A","N/A","9-8-1","0.528"
"457","⚙️ Grease Monkeys ⚙️","2741","15.7","1422","1422","5.2","5.6","4.9","-0.1","0.05","N/A","N/A","N/A","7-17-0","0.292"
"7673","Formosan Sika","2742","15.7","1422","1422","4.6","5.6","5.5","-0.22","0.19","N/A","N/A","N/A","11-10-0","0.524"
"4964","Roosevelt Robotics","2743","15.7","1422","1422","1.8","4.5","9.4","-0.17","0.18","N/A","N/A","N/A","3-7-0","0.300"
"7314","Tornadoes","2744","15.6","1422","1421","5.3","5","5.4","-0.19","0.16","N/A","N/A","N/A","5-15-0","0.250"
"3386","Tornades","2745","15.6","1421","1421","4","5.6","6","-0.16","0.25","N/A","N/A","N/A","4-5-0","0.444"
"5205","FullMetal-Jackets","2746","15.6","1421","1421","2.1","7.2","6.4","-0.15","-0.14","N/A","N/A","N/A","4-8-0","0.333"
"5828","Westover Robotics","2747","15.6","1421","1421","4.4","6.3","4.9","-0.18","0.15","N/A","N/A","N/A","13-16-0","0.448"
"5527","Cyber Phoenix","2748","15.6","1421","1421","1.1","9.1","5.4","-0.14","0.11","N/A","N/A","N/A","11-12-1","0.479"
"4166","Robostang","2749","15.6","1421","1421","5","3.2","7.4","-0.16","0.14","N/A","N/A","N/A","4-5-0","0.444"
"8346","Brooklyn STEAM Machine","2750","15.6","1421","1421","5.4","3.8","6.4","-0.11","0.18","N/A","N/A","N/A","4-6-0","0.400"
"4717","Westerner Robotics","2751","15.6","1421","1421","2.6","6.5","6.5","-0.13","-0.07","N/A","N/A","N/A","9-18-1","0.339"
"5869","QHHS Aqueducks","2752","15.6","1421","1421","3.8","7.2","4.6","-0.05","0.18","N/A","N/A","N/A","10-12-0","0.455"
"8878","ArrowBot","2753","15.6","1421","1421","6.1","7","2.4","-0.17","-0.06","N/A","N/A","N/A","6-13-0","0.316"
"8803","MechaMarines","2754","15.6","1421","1421","5.9","3.9","5.8","-0.09","0.15","N/A","N/A","N/A","4-18-0","0.182"
"1143","Cruzin' Comets","2755","15.5","1421","1421","5.6","6.9","3.1","-0.19","-0.13","N/A","N/A","N/A","8-16-0","0.333"
"8500","TNT Robotics","2756","15.5","1421","1421","4.7","6.6","4.2","-0.15","0.17","N/A","N/A","N/A","4-5-0","0.444"
"9112","RoboRavens","2757","15.5","1421","1421","4.7","5.3","5.6","-0.1","0.18","N/A","N/A","N/A","2-10-0","0.167"
"9251","Spartan Robotics","2758","15.5","1421","1421","4.8","6.1","4.7","-0.06","0.02","N/A","N/A","N/A","8-15-1","0.354"
"6077","Wiking Kujon","2759","15.5","1420","1420","2.5","8.2","4.8","-0.2","0.04","N/A","N/A","N/A","10-16-0","0.385"
"5214","The Mighty CavBots","2760","15.5","1420","1420","5.2","5.5","4.8","-0.11","0.02","N/A","N/A","N/A","9-15-0","0.375"
"3295","STEMdroids","2761","15.5","1420","1420","4.5","3.3","7.8","-0.17","0.29","N/A","N/A","N/A","5-6-0","0.455"
