Team,Elo Rating for Total RPs
frc7318,793.4141377741253
frc5881,-452.0914968475506
frc9099,-2335.1845041012057
frc5149,-3013.893972274552
frc6648,-2334.6902589288666
frc7030,-3612.8648401653
frc7031,-5409.175347235472
frc6181,6673.169877183734
frc8222,292.509670118608
frc8713,1219.6918518650025
frc9075,3572.6050890527194
frc3777,292.820234374761
frc8243,-451.5202344738938
frc8037,-451.77748827630955
frc2632,-1026.617829271972
frc8718,-1588.0963315882373
frc9194,-2334.3334584642703
frc1308,-3012.577211801172
frc291,-3012.8582796864403
frc2010,-3013.136925308284
frc7885,-3609.8940459543614
frc6916,-4332.451123890172
frc8140,-1587.6843283824876
frc8145,-4333.017621809194
frc4688,9263.281162903677
frc2634,6672.303567991559
frc3996,6670.318470617647
frc5439,2929.6745475948355
frc7605,2928.886405423117
frc4955,2928.106241910734
frc9102,1972.7468885002065
frc5910,1972.7696581648577
frc6929,1219.904907263455
frc5553,777.8518891364565
frc9076,1133.7633962055397
frc5618,-450.1587555760937
frc8152,-450.41535416771774
frc8067,-1024.0856308922512
frc8132,-1024.7928073469288
frc6907,-1584.810728627574
frc4594,-1584.5885477505224
frc9220,-1584.3676437164452
frc2626,-1584.1479943693103
frc3986,-2330.781819267483
frc4952,-2330.8461182015467
frc4947,-2330.9097240305396
frc3386,-2330.9726413650164
frc3544,-3010.6151148047893
frc6622,-3010.9023621853153
frc6869,-3011.1871484919147
frc3985,-3606.534595162969
frc3975,-4332.05566647218
frc5443,-4332.073239847859
frc4957,-4332.089315956247
frc9234,-4332.10390866977
frc8790,-4332.117031693147
frc296,-4332.128698566345
frc6872,-4332.138922667031
frc9268,-4332.147717213332
frc6540,-4332.1550952663765
frc7700,-5408.189234844655
frc8585,-5407.832501432111
frc7471,-5947.91131068977
frc5440,-5947.93372793738
frc3532,-7312.199349969858
frc1466,3794.535803756593
frc4576,1973.216380323387
frc4462,1973.237836387897
frc8214,1973.25869742226
frc7072,811.3101481839032
frc6517,-2305.3080786367495
frc4306,-1023.468619955158
frc4630,-1581.8173715436162
frc2856,-1581.6069005809532
frc5744,-1581.3975552721636
frc3821,-2327.790344794104
frc3966,-2327.8540791318023
frc5005,-446.0337128971193
frc9152,1949.6886938729792
frc6302,-4921.162716227883
frc7516,-6418.218320092968
frc8512,1223.93473656162
frc7750,-1580.8300085306448
frc8325,-3604.9849399967848
frc6682,-4330.567791193676
frc5903,4142.659367883915
frc4174,4141.503328962292
frc5019,2929.7429979731364
frc8782,1223.2268330246761
frc4054,805.936079323376
frc2977,-1580.6226351978328
frc9149,-3604.690182064954
frc3090,-7311.635181076298
frc7760,1226.5403872139111
frc9056,-446.2101266903479
frc7795,-2327.1221984816375
frc6016,-446.4708859511666
frc6429,4538.907656759772
frc7536,2523.596780728167
frc5665,7739.14289558355
frc5883,5653.26883886428
frc8042,299.7731779094178
frc8054,299.8654977114271
frc8561,-1018.3362226646251
frc6948,-2327.168529689379
frc8166,-2327.232205600168
frc8828,-2327.2951954675696
frc9021,-3604.4657275500927
frc9142,-3604.31676842959
frc9221,-3604.167480101992
frc7682,-3604.017868217341
frc6988,-3603.8679382520204
frc6064,-3603.717695518718
frc6874,-3603.567145175534
frc8557,-4920.997484395876
frc9041,-4921.892001874555
frc9043,-4922.768522592533
frc4972,-4923.627698510105
frc9028,-4924.470143748849
frc7458,-4925.296437095053
frc8762,-5945.901603653771
frc8881,-5945.919596985636
frc8220,-5945.927754925274
frc8153,-5945.926320364401
frc9160,-5945.915528677944
frc9083,-5945.895608026435
frc7840,-6407.433132951326
frc8056,-5944.3272230311695
frc4191,-5944.305564413526
frc7298,-6821.13805605724
frc9187,-6820.268795945172
frc9155,-6819.398337731555
frc9070,-6818.526841800154
frc9020,-6817.654462079356
frc7575,-6816.781346293515
frc8799,-6815.907636201752
frc9201,-7681.482202733848
frc2966,-2327.2625744244506
frc2906,1226.1255308843024
frc8772,1976.6394490140542
frc8624,1225.8529307841054
frc3843,-1019.0606384521337
frc547,-1577.0121542903428
frc8773,-3002.5314505342044
frc4990,2934.1394143679
frc4973,-442.93756071121425
frc7709,-1576.7692566166718
frc9126,-1106.6519114326381
frc8805,-3602.4146495078926
frc2344,4143.237202329822
frc3017,3624.1363070910024
frc8570,2526.002348844412
frc5123,-4273.5467222405605
frc335,814.0096041827
frc1601,812.5278933638457
frc354,304.1473769176162
frc7272,304.2088007072336
frc9052,304.2689993135335
frc9030,764.5144733502783
frc6590,-1021.1766572905066
frc4012,-1021.90961888455
frc8346,-1022.636593418369
frc743,-1023.3576519034908
frc5421,-1569.683105741308
frc9295,-1569.545882807327
frc6880,-1569.4086147921428
frc7036,-3601.9315561818116
frc640,-3601.782481740913
frc3760,-3601.6330712962776
frc3004,-3601.4833303887094
frc7668,-4318.418049371493
frc5806,-4318.462152474128
frc426,-4318.504489258861
frc7730,-5943.749187764664
frc2895,-6397.633173826245
frc8191,3624.013173277037
frc8086,808.8745619452675
frc3163,307.1890713598837
frc3507,-434.6253715079855
frc8752,-1569.2243152144576
frc8064,-4318.533654203532
frc7744,-4921.745471050286
frc9244,-2486.9884972494892
frc8136,-6398.062106792882
frc4991,7156.972884210598
frc117,4143.711955471241
frc8705,2938.3154857655877
frc9004,1978.9047845874538
frc7274,307.4118703304522
frc9022,-366.3914550987816
frc3954,307.62539389365884
frc2656,2523.666597340911
frc4050,-1568.9520835002832
frc7570,-2325.8546560234245
frc9139,-2998.6159708190025
frc8861,-2998.974014781087
